Post,Title,Comment,Query,Contents
3,Harmonics Filter causing extreme oscillations,4,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,I’ll turn off the second filter. To see what the response is.
3,Harmonics Filter causing extreme oscillations,5,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Yes, do all the changes I detailed. I was just thinking about the reason for the poor control…"
3,Harmonics Filter causing extreme oscillations,6,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Well do. Thanks again I’ll follow up
3,Harmonics Filter causing extreme oscillations,7,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Good Morning here is the updated log after making changes with your recommendations.
3,Harmonics Filter causing extreme oscillations,8,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Still oscillating but not as much it feels like its getting closer to getting dialed in.
3,Harmonics Filter causing extreme oscillations,9,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"That’s quite good for stabilise mode and all default PIDs. You can adjust these: INS_HNTCH_FREQ,128 INS_HNTCH_BW,64 INS_LOG_BAT_MASK,0 INS_LOG_BAT_OPT,0 Sorting out the balance really helped to bring those motor outputs together and narrow down the range of frequencies to filter. See on the map, your IMU estimated position and the GPS position don’t align yet you’ve got good low vibrations. I suspect this is because of houses and trees.  But you could still set this to give a better GPS 3D Fix - there tends to be less certainty when the GPS units are using all available constellations and they can get overwhelmed. GPS_GNSS_MODE,3 Also I would consider changing these: FENCE_ENABLE,1 You wont be able to arm and fly until there’s a good 3D Fix and Home can be set - seems to take a while but think of your copter and payload disappearing off to Sea of Japan… BATT_FS_CRT_ACT,3 usually set to 1 for Land, it’s unlikely to be able to return home with a critical battery level. Maybe BATT_FS_LOW_ACT would be good to have as 3 Smart RTL Most often a BATT_FS_LOW_ACT has already initiated RTL (or Smart RTL) and the copter is half way home, now reached critical battery level. The only viable option will be to land. Change FS_OPTIONS,16 to 24 so it will “Continue if landing on any failsafe” and not start all over again if already landing. If you have a spring-centered throttle then I set this too: PILOT_THR_BHV,7 After all that, get out in a big open space and run Autotune! Set a switch position to Autotune mode, switch into it once flying and let it complete (twitching stops) and then reposition, land and disarm WITHOUT touching any switches! After a few seconds the new values are saved and you can arm and fly again. Use plenty of Althold and Loiter"
3,Harmonics Filter causing extreme oscillations,10,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Sounds good . Making adjustments now . Thanks
3,Harmonics Filter causing extreme oscillations,11,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Ran another test flight still getting oscillations when I roll or yaw a lot better, but not sure why its continuing. I figured i should resolve before doing a auto tune. Below are logs and a video of the flight. log 1 * Log 2 * Video *"
3,Harmonics Filter causing extreme oscillations,12,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,I think the results in the log look quite good for where you are in the tuning process (pre-PID tune configuration).
3,Harmonics Filter causing extreme oscillations,13,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Ok I’ll go from here thanks my friend. Do you have a Facebook page??
3,Harmonics Filter causing extreme oscillations,14,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,No Anthony I don’t do Facebook.
3,Harmonics Filter causing extreme oscillations,15,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Just do the Autotune as I described
3,Harmonics Filter causing extreme oscillations,16,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Finally did the Autotune and a flight! It has rained 7 days straight here . Here is the log , I did notice oscillations when recovering from a dive in Acro scared to the point I just brought it home."
3,Harmonics Filter causing extreme oscillations,17,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"You can set ATC_THR_MIX_MAN,0.5 otherwise I cant see any bad issues. Here’s updated Compass settings courtesy of the Magfit utility COMPASS_DIA_X,0.800 COMPASS_DIA_Y,1.185 COMPASS_DIA_Z,0.800 COMPASS_MOT_X,-10.000 COMPASS_MOT_Y,1.471 COMPASS_MOT_Z,-3.520 COMPASS_MOTCT,2 COMPASS_ODI_X,-0.200 COMPASS_ODI_Y,0.160 COMPASS_ODI_Z,0.093 COMPASS_OFS_X,-615 COMPASS_OFS_Y,-237 COMPASS_OFS_Z,-49 COMPASS_SCALE,1.00"
3,Harmonics Filter causing extreme oscillations,18,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"The aggressive Pitch and Roll during that maneuver caused a ton of vibe clip events leading to an EKF Lane change and an emergency Yaw reset. I suppose it’s the reason for the oscillation you saw.  Otherwise the tune looks good. Note: There is a message in the log I haven’t seen before. Not sure what to make of it:  This is the reason: we check and restore the ICM20602 Y offset high register on every update. We don’t mark the IMU unhealthy when we do this. This is a workaround for a bug in the ICM-20602 where this register can change in flight. We log these events to help with log analysis, but don’t shout at the GCS to prevent possible flood"
3,Harmonics Filter causing extreme oscillations,19,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,@ Dave so what’s the workaround?
3,Harmonics Filter causing extreme oscillations,20,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Thanks a lot gentleman you don’t know how much this platform to discuss and get help really means I’m in debt to you guys.
3,Harmonics Filter causing extreme oscillations,21,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"* Good question, tamer flying  (just kidding) . So you have the Matek H743 version with the ICM20602 (IMU0) and the MPU6000 (IMU1). There is some precedent to switch to the MPU6000 as the primary IMU for the type of flying you are doing. If you take a look at *  7"" Long Range build blog you will find that he did this and he’s doing a lot of aggressive Acro flying. I have that same FC on a 7"" but I don’t fly as aggressively and the default IMU order has worked for me. Perhaps do some more flying and see if this will be a real problem before considering this action. For a lot of pilots the configuration and tune you have would be great."
3,Harmonics Filter causing extreme oscillations,22,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Awesome . Thanks for the help.
3,Harmonics Filter causing extreme oscillations,23,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Good Morning just finished a test flight with the new GPS inputs and not sure if this related but my position hold is making motors slow down to where I have to switch into stabilize to get them back up. Or I’m wondering if running bidirectional Dshot and Dshot 600 on the new copter 4.3.1 is the issues. Let me know your thoughts?
3,Harmonics Filter causing extreme oscillations,24,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,That just means hover throttle hasn’t been learned yet. * Yours: 
3,Harmonics Filter causing extreme oscillations,25,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Do I need to enable that to work? Maybe a parameter I missed
3,Harmonics Filter causing extreme oscillations,26,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"No. MOT_HOVER_LEARN is enabled by default (2, learn and save). Just Hover  until it’s hovering at Mid throttle. Looks like it will be ~.1 something."
3,Harmonics Filter causing extreme oscillations,27,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Ok thanks. Love learning this Software 
3,Harmonics Filter causing extreme oscillations,28,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,I was hooked when I bought a RTF quad in 2014 that ran Arducopter. Got to say that craft is nicely dialed in. When the Rate Pitch/Roll looks like this you have done a good job. Angle Pitch/Roll is important and the initial indicator but this is more challenging to achieve.
3,Harmonics Filter causing extreme oscillations,29,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Nice!! May be a dumb question but those screen grabs of graph are you using mission planner for that? I’ve been using UAV logger??
3,Harmonics Filter causing extreme oscillations,30,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Yes, Mission Planner. I tend to use it most, MAVExplorer next. Each log analyzer has it’s advantages and quirks. Autoscaling of each field doesn’t work well for this metric. They need to have the same Y-axis scaling to see what’s going on."
3,Harmonics Filter causing extreme oscillations,31,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Got ya. Thanks for the insight. Little windy today look forward to flying this thing sometime this week. lol getting it ready for a Disney shoot
3,Harmonics Filter causing extreme oscillations,32,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,*
3,Harmonics Filter causing extreme oscillations,33,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Wow! What a nice craft. What’s the prop size on this Octo? Should give a shout out to Shawn *  He really gave you some excellent tuning advice for this result.
3,Harmonics Filter causing extreme oscillations,34,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Cinelifter prop size is 10in carrying a gimbal with a Alexa mini on it
3,Harmonics Filter causing extreme oscillations,35,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,* I know I keep thanking you but thanks a lot brother. Since this journey and you guys help now people are asking is Arducopter really good. To me it is safe and thus far reliable. Betaflight is good but for people not carrying expensive hardware. Really do appreciate this
3,Harmonics Filter causing extreme oscillations,36,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Ah, pro stuff. Very cool Anthony. A photo of that would look good on the Ardupilot home page!"
3,Harmonics Filter causing extreme oscillations,37,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,I have the Cinelifter’s little brother from Shen - the TerraPlane. Really nice designs from him. That thing is a real rocket ship even with a full (not “naked”) GoPro mounted forward of a 6S battery. Hovers at 8% throttle!
3,Harmonics Filter causing extreme oscillations,38,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,I’ll be sure to get it over to the site.
3,Harmonics Filter causing extreme oscillations,39,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Yea this is a Swol 12s build and I have a bigger one for a movi pro that I’m in the process of building. We use QGC on our heavy lift Alta X so I figured why not have a FPV built with the same software in mind
3,Harmonics Filter causing extreme oscillations,40,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Nice my hover point is at lower but parameters won’t let me set it weird🤦🏾‍♂️
3,Harmonics Filter causing extreme oscillations,41,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,The Nanny ranges in Mission Planner?  Set the MOT_THST_HOVER value you want and hit Write. Answer yes to the “out of range do you want to continue”. Then hit Write again.
3,Harmonics Filter causing extreme oscillations,42,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Yeah I did it 3x and refreshed and it went back to default 0.2
3,Harmonics Filter causing extreme oscillations,43,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,As I suggested hitting Write Parameters a 2nd time after hitting Yes to the out of range dialog box? Don’t refresh until you Write it the 2nd time or it will fail. You can put whatever you like in there if you follow the correct sequence to Write it. 
3,Harmonics Filter causing extreme oscillations,44,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"I’ve noticed that mine likes 0.125. The logs clearly show 0.08 as an average hover thrust value, but I think hover learn has some limits. I can set 0.08 and save it (acknowledging the warning), but if I enable hover learning, it reverts to a higher value."
3,Harmonics Filter causing extreme oscillations,45,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"Yes, I have found that to be true also."
3,Harmonics Filter causing extreme oscillations,46,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,Is the hover thrust value skewed by the motor expo? I think that woks out pretty close then.
3,Harmonics Filter causing extreme oscillations,47,Anyone can help a newbie out. Building a cinelifter with Arducopter everything flys great when the Harmonic Notch filter is disabled but once I enable it using the FFT instead of esc telemetry to handle noise the quad start to oscillate terribly. I’m flying the Swol 10in x8 configuration. Using the initial parameters. * Log files 1st Harmonic Filter Disabled * Log file with harmonic enabled *,"I don’t think so? It’s always EXACTLY 0.125. If hover learn weren’t bottoming out against some predetermined limit, I’d expect some minor variation (and more digits behind the decimal, as is usually the case). EDIT: Yep - it’s constrained in the code. * has this call to constrain_float(): _throttle_hover.set(constrain_float(_throttle_hover + (dt / (dt + AP_MOTORS_THST_HOVER_TC)) * (get_throttle() - _throttle_hover), AP_MOTORS_THST_HOVER_MIN, AP_MOTORS_THST_HOVER_MAX)); * defines the lower bound as 0.125. #define AP_MOTORS_THST_HOVER_MIN        0.125f  // minimum possible hover throttle"
